r(m), B_r(T), B_theta(T), B_z(T) 
1.17750, -26474578.31279, 9469583.32004, 26683704.44795 
1.18000, -27152328.40375, 9765712.37232, 27344700.40518 
1.18250, -27845947.01963, 10070046.72853, 28020503.96314 
1.18500, -28555771.20013, 10382787.51021, 28711411.94380 
1.18750, -29282144.41492, 10704140.17386, 29417726.42455 
1.19000, -30025416.67242, 11034314.59235, 30139754.81904 
1.19250, -30785944.63029, 11373525.13754, 30877809.95913 
1.19500, -31564091.70751, 11721990.76437, 31632210.17786 
1.19750, -32360228.19810, 12079935.09612, 32403279.39356 
1.20000, -33174731.38651, 12447586.51121, 33191347.19499 
1.20250, -34007985.66478, 12825178.23124, 33996748.92764 
1.20500, -34860382.65125, 13212948.41054, 34819825.78112 
1.20750, -35732321.31121, 13611140.22705, 35660924.87767 
1.21000, -36624208.07910, 14020001.97476, 36520399.36184 
1.21250, -37536456.98267, 14439787.15745, 37398608.49129 
1.21500, -38469489.76883, 14870754.58407, 38295917.72881 
1.21750, -39423736.03133, 15313168.46549, 39212698.83543 
1.22000, -40399633.34036, 15767298.51286, 40149329.96482 
1.22250, -41397627.37393, 16233420.03744, 41106195.75882 
1.22500, -42418172.05117, 16711814.05206, 42083687.44423 
1.22750, -43461729.66761, 17202767.37407, 43082202.93078 
1.23000, -44528771.03227, 17706572.72998, 44102146.91039 
1.23250, -45619775.60686, 18223528.86168, 45143930.95770 
1.23500, -46735231.64683, 18753940.63427, 46207973.63177 
1.23750, -47875636.34451, 19298119.14562, 47294700.57916 
1.24000, -49041495.97430, 19856381.83757, 48404544.63828 
1.24250, -50233326.03984, 20429052.60885, 49537945.94502 
1.24500, -51451651.42334, 21016461.92973, 50695352.03973 
1.24750, -52697006.53698, 21618946.95843, 51877217.97548 
1.25000, -53969935.47646, 22236851.65927, 53084006.42781 
1.25250, -55270992.17673, 22870526.92268, 54316187.80564 
1.25500, -56600740.56985, 23520330.68695, 55574240.36371 
1.25750, -57959754.74513, 24186628.06191, 56858650.31639 
1.26000, -59348619.11146, 24869791.45441, 58169911.95279 
1.26250, -60767928.56194, 25570200.69570, 59508527.75347 
1.26500, -62218288.64081, 26288243.17077, 60875008.50838 
1.26750, -63700315.71265, 27024313.94959, 62269873.43642 
1.27000, -65214637.13398, 27778815.92030, 63693650.30636 
1.27250, -66761891.42722, 28552159.92443, 65146875.55928 
1.27500, -68342728.45707, 29344764.89414, 66630094.43250 
1.27750, -69957809.60929, 30157057.99141, 68143861.08500 
1.28000, -71607807.97196, 30989474.74941, 69688738.72438 
1.28250, -73293408.51926, 31842459.21590, 71265299.73537 
1.28500, -75015308.29773, 32716464.09873, 72874125.80984 
1.28750, -76774216.61510, 33611950.91355, 74515808.07847 
1.29000, -78570855.23169, 34529390.13359, 76190947.24389 
1.29250, -80405958.55443, 35469261.34175, 77900153.71556 
