r(m), E_r(T), E_theta(T), E_z(T) 
7.65000e-01, 2.56722e+08, 0.00000e+00, 4.45382e-16 
7.67500e-01, 2.56694e+08, 0.00000e+00, 4.46816e-16 
7.70000e-01, 2.56665e+08, 0.00000e+00, 4.48251e-16 
7.72500e-01, 2.56637e+08, 0.00000e+00, 4.49685e-16 
7.75000e-01, 2.56608e+08, 0.00000e+00, 4.51119e-16 
7.77500e-01, 2.56579e+08, 0.00000e+00, 4.52552e-16 
7.80000e-01, 2.56550e+08, 0.00000e+00, 4.53986e-16 
7.82500e-01, 2.56521e+08, 0.00000e+00, 4.55419e-16 
7.85000e-01, 2.56492e+08, 0.00000e+00, 4.56852e-16 
7.87500e-01, 2.56463e+08, 0.00000e+00, 4.58285e-16 
7.90000e-01, 2.56434e+08, 0.00000e+00, 4.59718e-16 
7.92500e-01, 2.56404e+08, 0.00000e+00, 4.61150e-16 
7.95000e-01, 2.56375e+08, 0.00000e+00, 4.62583e-16 
7.97500e-01, 2.56345e+08, 0.00000e+00, 4.64015e-16 
8.00000e-01, 2.56316e+08, 0.00000e+00, 4.65447e-16 
8.02500e-01, 2.56286e+08, 0.00000e+00, 4.66878e-16 
8.05000e-01, 2.56256e+08, 0.00000e+00, 4.68310e-16 
8.07500e-01, 2.56226e+08, 0.00000e+00, 4.69741e-16 
8.10000e-01, 2.56196e+08, 0.00000e+00, 4.71172e-16 
8.12500e-01, 2.56166e+08, 0.00000e+00, 4.72603e-16 
8.15000e-01, 2.56136e+08, 0.00000e+00, 4.74033e-16 
8.17500e-01, 2.56106e+08, 0.00000e+00, 4.75464e-16 
8.20000e-01, 2.56076e+08, 0.00000e+00, 4.76894e-16 
8.22500e-01, 2.56045e+08, 0.00000e+00, 4.78324e-16 
8.25000e-01, 2.56015e+08, 0.00000e+00, 4.79753e-16 
8.27500e-01, 2.55984e+08, 0.00000e+00, 4.81183e-16 
8.30000e-01, 2.55953e+08, 0.00000e+00, 4.82612e-16 
8.32500e-01, 2.55922e+08, 0.00000e+00, 4.84041e-16 
8.35000e-01, 2.55892e+08, 0.00000e+00, 4.85470e-16 
8.37500e-01, 2.55861e+08, 0.00000e+00, 4.86898e-16 
8.40000e-01, 2.55830e+08, 0.00000e+00, 4.88327e-16 
8.42500e-01, 2.55798e+08, 0.00000e+00, 4.89755e-16 
8.45000e-01, 2.55767e+08, 0.00000e+00, 4.91183e-16 
8.47500e-01, 2.55736e+08, 0.00000e+00, 4.92611e-16 
8.50000e-01, 2.55704e+08, 0.00000e+00, 4.94038e-16 
8.52500e-01, 2.55673e+08, 0.00000e+00, 4.95465e-16 
8.55000e-01, 2.55641e+08, 0.00000e+00, 4.96892e-16 
8.57500e-01, 2.55609e+08, 0.00000e+00, 4.98319e-16 
8.60000e-01, 2.55578e+08, 0.00000e+00, 4.99746e-16 
8.62500e-01, 2.55546e+08, 0.00000e+00, 5.01172e-16 
8.65000e-01, 2.55514e+08, 0.00000e+00, 5.02598e-16 
8.67500e-01, 2.55482e+08, 0.00000e+00, 5.04024e-16 
8.70000e-01, 2.55450e+08, 0.00000e+00, 5.05450e-16 
8.72500e-01, 2.55417e+08, 0.00000e+00, 5.06875e-16 
8.75000e-01, 2.55385e+08, 0.00000e+00, 5.08300e-16 
8.77500e-01, 2.55352e+08, 0.00000e+00, 5.09725e-16 
8.80000e-01, 2.55320e+08, 0.00000e+00, 5.11150e-16 
8.82500e-01, 2.55287e+08, 0.00000e+00, 5.12574e-16 
8.85000e-01, 2.55255e+08, 0.00000e+00, 5.13999e-16 
8.87500e-01, 2.55222e+08, 0.00000e+00, 5.15423e-16 
8.90000e-01, 2.55189e+08, 0.00000e+00, 5.16846e-16 
8.92500e-01, 2.55156e+08, 0.00000e+00, 5.18270e-16 
8.95000e-01, 2.55123e+08, 0.00000e+00, 5.19693e-16 
8.97500e-01, 2.55090e+08, 0.00000e+00, 5.21116e-16 
9.00000e-01, 2.55056e+08, 0.00000e+00, 5.22539e-16 
9.02500e-01, 2.55023e+08, 0.00000e+00, 5.23962e-16 
9.05000e-01, 2.54990e+08, 0.00000e+00, 5.25384e-16 
9.07500e-01, 2.54956e+08, 0.00000e+00, 5.26806e-16 
9.10000e-01, 2.54922e+08, 0.00000e+00, 5.28228e-16 
9.12500e-01, 2.54889e+08, 0.00000e+00, 5.29650e-16 
9.15000e-01, 2.54855e+08, 0.00000e+00, 5.31071e-16 
9.17500e-01, 2.54821e+08, 0.00000e+00, 5.32492e-16 
9.20000e-01, 2.54787e+08, 0.00000e+00, 5.33913e-16 
9.22500e-01, 2.54753e+08, 0.00000e+00, 5.35334e-16 
9.25000e-01, 2.54719e+08, 0.00000e+00, 5.36754e-16 
9.27500e-01, 2.54685e+08, 0.00000e+00, 5.38174e-16 
9.30000e-01, 2.54650e+08, 0.00000e+00, 5.39594e-16 
9.32500e-01, 2.54616e+08, 0.00000e+00, 5.41014e-16 
9.35000e-01, 2.54581e+08, 0.00000e+00, 5.42433e-16 
9.37500e-01, 2.54547e+08, 0.00000e+00, 5.43853e-16 
9.40000e-01, 2.54512e+08, 0.00000e+00, 5.45272e-16 
9.42500e-01, 2.54477e+08, 0.00000e+00, 5.46690e-16 
9.45000e-01, 2.54442e+08, 0.00000e+00, 5.48109e-16 
9.47500e-01, 2.54407e+08, 0.00000e+00, 5.49527e-16 
9.50000e-01, 2.54372e+08, 0.00000e+00, 5.50945e-16 
9.52500e-01, 2.54337e+08, 0.00000e+00, 5.52362e-16 
